고객번호,성별,연령대,투자성향,자산구간,주거래상품군,라이프스타일,서비스등급,총투자기간,주거래업종구분
12967223e913634c3294dfcb05f404e685d5adc750e2dec5db7e2dffcc94abd4,1,7,99,1,2,7,5,4,16
e62987eec1e7889d1ed4822be2ff61bb0094bada2ee87b8a4da8fbe79528a0ac,1,9,5,6,2,9,2,4,9
dd3c677bf99205e0073c8f71b4ef7ab480f81f42a50a1879ac753eeff67a6476,1,5,99,2,2,5,5,4,10
08e2322a9e2eddf53e165279f1a7ec35420c5b876a9dc017ca5288137f66e000,1,5,5,6,2,5,2,4,5
3eba5726d4caa6742fa7b0e77050715ce4023ca268a3803be15ccc7c60163954,1,8,4,2,2,7,4,3,16
06dda9470b9561bdafade813ff83da6423d7b70216afd31567fadd2bdb5be18d,2,6,2,1,2,6,9,3,8
8d0cc9d5d7c78eab2e7b1a19eb18f862eb62d3a64f62411adc6ada84f3dc10c0,1,3,99,1,2,3,9,3,16
4f5ba032803c2c4bb1aa829761a41eedca2f4a25df63f47089bb013f9d171a2c,2,3,99,1,2,4,5,4,9
8e5397914d019a0008795ee58efd5ae2e2450def2b08297f04dcf46d2bdf1211,1,5,5,4,2,5,3,4,10
8c94ed3f123e7e57c559690226b260e1fc8dc4a0f3552519124dee422982c885,2,6,99,5,2,6,3,4,4
ccbad7186f29acfec6f4ec6cb5a16b622587c5226afa568fce157df32e124e74,1,4,99,4,2,3,4,4,9
6a530ce97ce911d3f46af6264433a678daa2869a40b9707251b4d22dd2d94d77,1,6,99,4,2,5,3,4,8
97df5a770b4713a07e1bed2dbde50de5cca241f0c4adc5a9fd7e4c9d61b3345d,1,4,5,6,2,3,2,3,12
0dd3be34c5f993d51a3634746c312ae4f8cf64625225cc748bd22f964e902ccd,1,6,99,4,2,5,4,4,12
750b6d5885d33d01349eda5e8d6aeb2ca19ccf6f2f78cad6084d13f97dfc0225,1,4,99,4,2,3,4,4,16
45ef0237e0b8b2ed6947dc8d951102c6b27778797342c41aee963b597d92885a,2,8,99,1,2,5,9,3,7
30c6f90e3102d1dd7225bd42ee59518fdd8b556d54fb234bc246e4be00d4bb61,1,5,3,2,2,5,5,4,8
3c558e8a811c5a12a6ac40d627c94588a7cda3e5937ef5ede1a3e626fbf373c6,1,5,99,2,2,7,5,3,16
7210ae3efcfa300fd211ceb25b2b3f719fe1d357775a9e0be1698e47562f03ec,2,8,99,6,2,6,2,3,10
bc3d7cfc3d7cc5570bb6136985ad1a54b485920c10883e24fad1a9396e48cbbe,1,6,5,4,2,5,4,4,10
555831cc3b19d529fd5bd1c408e3d6ab46a645725941182c634d12b2f9bed791,1,7,99,1,2,5,9,4,16
b8b5b11946e2d94d2fd601153b554a0a494ea5474fefbdb1423f716664f85638,1,3,4,1,2,3,5,3,16
962fca4c8d2c54ed5fd111bb1d4ba401716db02f7ea1db4d4c89bb66f7b7444c,1,5,2,1,2,7,9,4,14
9620e46ddedda0abbd80d4b79db694dbb697508d47f870037ea7ecbe3ce9a194,1,4,5,3,2,3,4,4,14
90fb8998dc08d63f7b3adb7541c663a5e924046f44d114eb40aab717a358c55f,2,4,99,1,2,4,9,4,16
67265596cfed9cb8fe06260f242cee52a8b0087fa76c7dabfc3dfa9a9847d703,1,4,5,4,2,3,4,4,6
3ae4832d03460939cea243a9bce95b451607d4a1a7c335104cd70ab3915d83b4,1,4,5,1,2,3,9,3,13
705bf1552257061d256ac78acbb907e92c716d7504df73e69e6afbf5048ab00b,2,4,3,2,2,4,9,3,6
b839dd435b1bfb5167d479535f8ed2196d32dfc39ab2240173b9393b0ca357ff,1,2,99,1,2,2,9,3,16
f2db9d998cc6ca0a25100807bf5ff71523105406fbcbf3711eda9a54e9f4680f,1,7,5,6,2,5,1,4,13
a1416bfcdc75d47fb2f8fa4eb034ad7143966449f50067321ee7a3dd428dadf5,1,3,5,5,2,3,3,4,5
e05f601bc719b210d032403ed27b409e71b9d814ffbec2d2ddc87ee56cb383b7,1,4,3,1,2,3,5,3,16
9ffba86211dcc07674ce3fa847e9bb6cb8b7658781f5aaffe19b4cc186b10317,1,3,5,5,2,3,3,4,1
5d5fe39a721211eeead54070c0ffa0d5e0b5e3d84f470dcf62fe037e24a68e08,1,5,3,5,2,5,4,4,9
582ba9c2cb508fe229c38a0fa965bdc435f2724ed29a6fd5f0002ffbe10648de,2,4,99,4,2,4,4,4,10
cfea8a809149f076a7246a7142e4d9bdd884b3353c4b669e45bf01b9bf579e30,1,1,4,4,2,2,4,4,6
533c0aa431e5d7c8dd3cf9728a351588b7bd5a194e3ca90c0af20c3f2fec79ad,1,7,4,4,2,5,4,4,5
1f3c26b1897fd1ccb73ad731c655a5d260e2c5090f9879a3519666cd31f4bc22,1,4,4,2,2,3,5,3,14
18310e6967a0629957a212d87814648cbe081549a6bad9e3a9accd1c10b9fafb,1,6,99,6,2,7,2,4,8
a2c23e8c51658294dda72811c7dbe9a05a72aa6c6467345be35064af3063e931,1,3,3,3,2,3,4,4,5
ee17a75003469b1fe0c086943cfd578df9b017fe523cc5db010dda95eff03703,1,4,5,5,2,3,4,4,5
6a60a27d9b568959f9f50be075209b334ca680349003ce5d15259915f281b3a9,1,5,3,1,2,5,9,3,14
c8f30c4561b094a610d4bcf04acfe43f2d6c788cbc12488129e68a51518c956d,1,3,4,4,2,3,4,4,16
c5cb1468fd7ba62c082466df657e5de332a4f731fcb226e04be684c2635ec3df,1,9,0,5,2,9,4,4,9
7f48ea169a67ef7c857bb2bf0d4fa59fe0429b313ae32d2b016f7e3d533cc701,1,6,99,1,2,7,9,3,16
53dcfd671d30730809d73c9f2972734c5d87beb88518bab7fd61ae82b56e2768,2,4,5,1,2,4,9,3,9
c66e5b91554c5956ba0e4d5f86aed7b0fa2f2c4c84d6ef55c891a90cb292b3c3,1,5,3,5,2,5,2,6,13
100ed2731f875e374afdee6fdddf32ed5014839d4eae33637f41902329e84193,2,3,4,1,2,4,9,3,14
d32abe38c867e70fe49343337587c92dec00851c03561c18b001b17f49965c30,1,4,3,2,2,3,5,1,10
983812de36a3e5acf53335823d501814bde8e04ed81a2174775e08376fd1f600,1,4,99,1,2,3,5,4,16
8bf33a34fb7c1bf94c155a7fe5f103573b0e4e7791eac8370987d4bfa2003049,1,6,99,2,2,5,9,4,16
5504d1ce17cceeb6f3b6a7f9f9c4c126c30ed6a6135445fd481439d492969336,1,4,4,4,2,3,4,4,12
aaf8a86b82aa446836df82dfde95b10daa84d3a160ce2dc8df6382cf46b31b2b,1,6,4,3,2,5,3,4,9
6425b8b0bfad26e8873f9cd5e35c3784cca63399dc39e68786e861de2e938941,1,5,3,1,2,5,9,4,16
0148ce90099224416d9a991ff5cfcdc4d50598fd8af3adf589d6ab737a1553fa,2,4,4,1,2,4,9,4,16
3b9656c62d2c891e2c0814888418f140ef1a21f2e80e8ccb77cc3402bbeb8044,1,7,99,5,2,5,3,4,10
1f3684be98c4d5f887dc7fe8d93e9aa4928ba9ab5b6a50ba5d549b682ec9cf2b,2,3,3,4,2,4,4,3,16
03d38b6dae6cd6260a1ad3e769b78894baceaa80da83e0e4ff900aa465cd8ab5,2,5,99,4,2,5,4,4,13
36635e62bcb1dd9ed27d00e858c9cbbb748c8d9312d47b56c85c256e438a063a,2,4,99,3,2,4,4,3,9
80cfaaef957b1d8df26bfec7bcd8ece266cc00162699ca9bf1ead3c942e5f882,1,5,0,4,2,5,4,3,10
51c61570938d807660a937165593fefa9bbdbf895f9280d2ef36d89b9b1c5d67,1,7,4,5,2,5,3,4,10
715ffe66c7c5af54bc0e80f0e620f4a401c0ced3645c9e3cdb0816aea863925e,1,4,3,2,2,3,5,3,14
f2daa9e0598a904da53f53163eef71baae1ad8cba088a507fc0f880a1fe90f29,1,7,0,2,2,5,3,4,2
b612da652187e5dfa10f599c58fea69f22a3db5904297d603b618eb43905b879,2,6,99,1,2,6,9,4,16
144cd97cf8407f678a1949ed945e9e3943b9dd1c06cd76acaaa5a6bca6f96b3c,1,2,4,1,2,2,9,4,16
cad026c9d2ed17d634a0466071ea464cb3a744cd7db2f1965d1ee804f202f572,1,6,99,2,2,5,5,4,16
0120971d297258852cb9c45a7ed9c43574c6b6fbb1a78cd313bb54d7249bd2db,1,4,5,2,2,3,5,4,16
84f6eaf45f0ba0d115ae1d62d9a6e710331cee82bd644832442aa61ffc7bc38d,1,5,5,3,2,5,5,5,10
bb293578d07bb8e27a30203f42964884841160bb6b0521a881d77e66e6d4d5eb,1,4,4,2,2,3,3,4,11
3f65342d2b1aca5818a856f073da79e41e77dc67450a485fee135f9fd61ddb4e,1,5,4,3,2,5,5,4,16
48e329702beec1c0aae21bb81fd723376eedceab70555ae4158ccecfa51a9c45,1,2,99,2,2,2,9,3,3
1f6f84734193f91ca7479eb61cc4b6096ab1618cc97a8fb342df6053680def39,2,7,99,5,2,8,3,4,5
9f41b7ca63f51dca14484ba692c3255cb38702d6f55085270864c9eaade06f1e,2,6,99,2,2,5,9,4,7
bc8cfe8eed2da0cf2b7d514ca5f351ba152bc8233d6a5c9f5ececb410e95d0d5,2,7,99,6,2,6,2,4,11
2ece835a100d02d88aa330d96fe31484d478700b8d96a66af115c558c90b2f30,1,4,4,4,2,3,4,4,14
cd6edd5241bfb19946926e5a4181c5b39de315992811dde45016a4799a5becc2,1,4,99,3,2,3,4,2,16
418612812a602a2a278f9f21501b4581ff04f3508be65eb8ffbe041c516d973c,1,3,5,5,2,3,3,4,16
37370a0e8ddd0db50fc6bfa2be198f33836b44de6095e23a03eaf077148fffe3,1,2,2,3,2,2,4,3,10
4b6c0827cc01cf1330393865a663df74f76a244c33447dbd7e816062c069b179,1,9,99,3,2,9,4,3,10
0a8a7ac0642e0614e16d9a311a496a932904c6f7039ecf6b26a02aeab3f879f0,1,4,3,6,2,3,2,4,5
db93f2faa6413b3c0a459528660e5b3fc14ab6eda8b6818dcdae9a242d2faaf7,1,5,4,1,2,5,9,3,7
b58a9ae4b0febf3d7e921aa464414df1269f08295f65d662f0f73ace47e9170c,1,4,4,2,2,3,5,4,13
c29a9f200decf61e659182d32194e56b1f2b5e0d3036b1ce61eb5936cb8f74d4,1,7,4,5,2,5,3,3,12
541e1f3f6c439f3e4ccbfe81bc1cb6bbea6b5f4f4d7ea1f60c4fedf35447f952,1,5,4,1,2,5,9,4,16
3d851bc36859ee7edd80ab8abb91732056e401d62182d4a70d361299c04193f1,1,4,3,2,2,3,5,4,10
eb241e76e61f0351e76cbd2875da70f5ddc41b458a5edbbc96d494d6ae170d42,1,5,4,1,2,7,5,4,16
4c8961e24f51bb8bf9bec2bd374e4eca40df4bfb20874d979ad6c292c0687431,1,6,4,4,2,5,4,4,16
124d019c557f36dc0f0b3a21967dd11f31ec1ed516924113e0c658ef7644f214,1,4,99,2,2,3,5,3,10
21e83556cb24b9d9b45e037d65a6275e3ee8f0cad0313f1c799ca869d5dc73f4,2,3,99,1,2,4,9,4,8
cb65f0b915b255ad1a08b952cb120756879885a1a34c8a54de629b72e441741d,1,5,4,4,2,5,4,4,10
a61f7830c33536ea40ba0e70a06eaf753551cee872b76c3b14db9e6a0eb6a8b1,2,6,99,1,2,5,9,3,16
f40da3c18930024822f966a601f66d74cc8eb0f51fcbbbd58150ddc03535d0fc,1,3,5,3,2,3,3,4,16
c8430e5e4c46ce424e531844737c782fdd946331ce68fd93ffbf444f1d419916,1,6,99,4,2,7,4,3,16
34245bccfa08a02751e6f49490ade4931766d1b86cb1b466e62da6697aeb7d8f,1,5,5,5,2,7,3,3,2
b8d8c6a5b597e1ea31641ed18f2552207d224fd0e9cdcb5d2fe2548963e4ab3a,2,6,99,4,2,5,4,4,16
067c31c18b70e3edf707014a972a7ae7de2628cb105ee935258eb5920fdec3c7,1,6,5,4,2,5,3,4,9
3c70ff2ecf660a8fc4569ab735e0ed6e670d18fb0e4328629fd967c090250b2d,1,4,4,4,2,3,3,1,6
15575e207d94c0474e94a6682e262d5e35b398362e8e6077b17329772af0f702,1,4,3,1,2,3,5,4,13
58c86ba3f70943018090432aef23b1bce8f1bd8da93d7889ae6600e7608fab07,1,3,5,3,2,3,4,3,5
b89216c9ad5f4a4b1267ce9db2bc77ba4c982e5e5d3fa012e07bc472b8545bd9,1,3,99,1,2,3,9,4,16
04fa17c9523bb12dc1211e19152e97de2c6b2628a4f920e2d616ec2988461878,1,5,99,1,2,5,9,4,16
7f5214038048bf4563f086f0ed74c3bd8c8dd3fe703a1007550454ef972f8277,1,2,4,1,2,2,9,3,6
5ce14caf1895715255e010a8e86d258e53603dc581f4109cd3037ebe60a78810,2,6,99,2,2,6,5,3,8
03d7cd60b18bad0cb073c5e087bbe9805862b85b74a30f9b2ede3e133c4c8784,2,6,99,1,2,8,5,4,13
81c976b4c35a0a8d05e869f09db6781427723b31aa784f4ad30fb26a56a7f3ce,1,5,99,1,2,7,9,4,16
32882cd26a9f52d666513618a26a17a45583fecfae91505ab035362f6f1149cc,2,2,2,5,2,2,3,4,13
b8c86c2796fa381bd327920c33c7f0d2c698881e1616828df4498be6a7f3e3d0,2,4,4,4,2,4,4,4,16
a602f98e6c125a765fc88363ed548222ca6ae39f5d5ccf7a22bcfa4179301e1b,1,4,4,5,2,3,4,4,14
5dc70bff5142efe7ac931a5c7c3a0af4b9bd5fa45625312402e0ea8c7ad5ef41,1,7,99,2,2,5,5,4,5
3a79d1245ad40d51fb5c7fdc213cbf9760aeb6fdc1a08efd13d7b4b36224f80f,2,6,99,3,2,5,4,4,6
a6758e6ed07147f7819bb4d5774074e08e84ee8eaaba699d6fa9309b61ba31dc,1,4,99,2,2,3,4,3,13
4beae0a16fcbe91461680db6ce82f5757383976f4cae65a556e7bd72afbc96f4,1,4,3,6,2,3,2,4,14
b19cc5282d7abf2698f575f8cd4461b9dfccd998e2bfb9399e546c11fd61b503,1,7,99,2,2,5,5,4,5
854883439128f6c55072ce084239efd0c7aaa1fd0ebdd511eb34db99733298e1,1,4,3,3,2,3,4,4,9
7b00521fc007c330d9ac4dbe31f146f55bea1e732e8043d809b276fe3481188d,1,7,99,1,2,5,2,3,16
a60efb01665402e58eab21cb638734ce3721983aa33c65cd653ea14c34ff50cd,1,6,99,1,2,5,9,5,16
27db58cd2cc04334c0f51785d0c1279364b25fab3222d91cfee7db355dba4bd2,2,4,4,2,2,4,5,4,16
8d384ab30bb87943b169108aab09d753e6db72fb55627b26e0194071281095a8,1,4,99,1,2,3,9,3,10
e4527f86e304ff747808df1e11e75f760d3be59ae60ff3376424c6bb75210c3b,2,4,99,5,2,4,4,4,16
1d5f163cc23c2747d0048abe41b579229dd649931289af714b9845e4a18439b4,2,4,4,3,2,4,4,4,9
d6a09e2e036a32db2d2a7d5d1940480c5f9b70d8d3f50089fa3bdcff5e4a6461,2,6,5,5,2,5,3,4,9
69c15bbb4ee7a66b8309d941e37442848ddf8ece3db9bf372de8d5216a8d3199,1,5,99,1,2,7,9,4,16
e53bb4463647a5240f0f0568fd782857ee7bfb481a5e8634943b28e71819e49d,2,3,3,3,2,4,5,4,10
b172f8a3febfd2aa6129f874ffd567b562d2f9c832c903db5951cfb0c0f35452,1,4,5,2,2,3,5,4,9
3bf9cec64f0e39b361dfcf4c3bb1c80d0a9453067a44f481ee26c705bb9c2abc,2,6,0,3,2,6,5,3,16
926bfd99dc7fead2365408b509c813ca1c5c8f22531b5315601179511b54cbea,1,6,99,1,2,5,9,4,16
e781d36b1b4445c412fd44114c60e86d8a2f22197907fadd2231986ce760e510,1,6,5,1,2,5,9,4,6
a43e5ed6265f3b574b6c0b4fd6ee21d7eb0c637c73330120c11be6c2fa771861,2,3,5,1,2,4,9,4,10
7f6d790f269a9da55c64a8da78a9d1fb48bd08bae2206ccaad01e3f8fbf2b08a,1,4,99,2,2,3,5,3,5
56c0749917981a82677e28fb868c26b3d5264d1d66cdc7e8b5114e4538619358,1,9,99,4,2,9,4,4,2
e96f9d53b5932a6c483fe2fe7f8d0b575d311deb7602f379d0da13c77161fb12,2,4,99,1,2,4,9,3,16
26bfe98e01799404dfa1a90ea3bc724138b175be745fa2c85c8c9d2346d74087,1,6,4,5,2,5,4,4,13
f656304c5839a4354dd0db962468230b3b1bdd75622b8a5519deea87b0481132,1,7,1,5,2,5,3,4,16
91430df88e9e6e0568b8b2127c3542182dc3df0171b0ce2231ec3f56dde3b974,1,8,3,1,2,5,9,2,9
814b31cd7c866fa3084b82d6ab2d6bf9f5804a210db37ad622c542c4b14fe696,1,4,4,4,2,3,3,3,10
9ff566d433b1f939f250bfe06403c75f9f418ff7871c92c2f97a870cbd501bba,2,2,99,1,2,2,9,2,16
00fc8b2321041abcb4f46d0e61742dbf53a4b43118dcd04f49d7271b407cf605,1,6,4,2,2,5,4,3,1
cf514e5e76f6aa2d26a1b0a887fb5478e33c6398b35d1209b523158338fb25bb,1,4,4,4,2,3,4,4,15
3782cb694b792e36261ba0907cad05e8466f63610750e0dc2474bb9c7eb9e10a,1,7,99,3,2,5,4,4,10
681f8605e6332646e8073b80f362ad39b672676f5b21455a8d5a9bb94d3bc5f0,2,4,4,3,2,4,4,3,13
d575881bc2123f934985372a3f5d114915a1a2dfc3c565ca65369b0ca5d5d491,1,2,99,2,2,2,4,4,5
5c009d5cd6badbb120c0ebe2aebeb80c9b676196566f26ea7f0fde4ea2fe3439,1,4,5,3,2,3,5,3,9
5c2b9b6ce6632e189a4d4bee25f30f5cfd6acaf12a0c00a65be2d868e1ebb8e2,1,7,4,3,2,5,4,4,10
e1c84171d7a700c0c0b85f1201d98dd4dc429b88a7203ed16ddf625f7d908a4b,1,2,99,1,2,2,9,1,10
7ad5f5e4c1c55899ded84037bd8edb52cf20bd986def86e7788adae65c189094,2,6,99,5,2,6,3,4,9
56ad8cd7ae932a8cdb77fa361f3cc13766225227d433b90d964bfbc8dd681c95,1,4,4,1,2,3,9,4,6
029c1fe59ef82b1a7d0c2670045cbe453b9b6614bde5f4ada1d24f0db8ced753,1,3,4,1,2,3,9,3,16
0f5ff9d1aec048c48882748e84bb4b83631c934a10c16900779a11dab10f3cb8,2,4,5,2,2,4,4,3,2
d1c4e46d80df3d0475f0581e3586abd3e8507075c62b0d92210bedb8a2b1d911,1,4,99,2,2,3,5,3,10
f8ad97b2537594878fc581b9c575a1d3332200d773f88e5c85697ea7a92fe3a6,1,6,99,5,2,7,3,3,16
bd48a67cea61f94c5530948fd32e0d04894ee89eebc99b01ea9fb73a9b54e222,2,2,0,2,2,2,9,4,16
baeaf50ae3be794d727ba156069d5c3ae0da0c6106ba3fefad50b3190e32f8b5,2,4,99,1,2,4,9,4,5
44aa37c4c9ca4a1e7ba5f918c302a1e873248c66571089999f2f47987855f1c8,1,5,2,3,2,5,4,3,14
2d76b771536dba0b706a6fef48dc90c80a078703475571b2b3c48b3de183d735,1,3,5,4,3,3,3,3,10
04d74b61846f482da22118a4652846b571b7e009a3aa07e3ff327ef52359f223,2,7,3,2,2,5,5,3,13
6e56b52cfbab354fb2670b7d92012abcf46669bcac70ac5cde0a9ee53c883a65,1,2,2,1,2,2,9,3,10
7eeaaabcff46d3fd024b0c3d085659efb5a89d1767a2fd429171377fedd05c0d,1,8,4,3,2,7,4,3,12
9ab99e3244bf9fc68f2fc3f110f70a6d780ff23382d67bbc50f62adf3a78f944,2,2,99,1,2,2,9,1,10
213cdefaaa0148d21cf2807313f9c9d2337acf0992b25c315143976ca7715ebe,1,5,0,5,2,5,3,4,10
3b77cfb1ad6274878bfa3525c1c6fc53dd16fdfbd582c65b0db911ad57c9f74d,1,6,99,2,2,5,5,3,16
2811844aab4473a1d0a85032bf22f14cae054a069fc33b6277e2290c47cca6bc,1,4,3,5,2,3,3,4,10
4f1d7161a9cc103b06b9de2ca3384ebcde1c4e5d1b7aa588548b74e787dfd8ea,2,5,99,2,2,8,5,3,8
d976d12c80706155f64bcce55d9d0d360d8f30a0a70fc41105390403bc00c113,1,6,99,2,2,5,5,4,16
dd6bd8e5d5644795bf031a5111c7205c218352055c15a253032a69eea02c4f0e,1,5,2,1,2,5,9,4,10
9dc13fb1be4d57f66d36080a7630b73235bb7e47df5fbb09abd7f7406e1d9ffc,1,1,3,1,2,2,9,2,5
5dfaa4517a16ea8a7fc7668ff0c4063b93ff37b1079ae5b5d954fe8fbf81af00,2,6,99,5,2,8,3,4,13
394f2a960b5f48c8ee98e403217e791ab6f2089c82e1370e3611f5ebcdc0ef5e,2,4,4,4,2,4,5,3,9
d99de900b9b719447b4e0157f9c040736e4cd343be3dd947aec00a94f58d23e9,1,5,4,1,2,5,4,3,1
5cd3eba3f6bc1078fd6e21b2b3e95b7b9b9a9136390fcd2de8ecf95b5e10df8a,1,5,4,4,2,5,4,4,10
83a8443a4f4e7cff09a2146de00aaa9c0ed6d3ac0d56e9878cafa06edc367f48,1,5,3,2,2,5,5,3,5
82e591e0f6050492b7df24b975714d625c68071f94b47596f448f50242c812e7,1,3,3,4,2,3,4,3,9
2063ab0b7e77e3f25a4918cc85f32d1ceb58143538cf589aad15550b66477ac9,2,6,99,2,2,6,9,4,6
e07e02215f287381381acdb750323a215c79a6c57d65c3cc0c6c00306cd3d644,2,3,3,4,2,4,5,2,3
86e78292bc7ad3f20f87ded25a397fcd4d06bfaa000892783d1e8d581a81b198,1,6,5,3,2,7,4,4,14
a3d135e00b7f41ff7014f9bd4ceb3f8e8f1ef3b3426d8b9da62c0b177bff23ae,1,8,99,5,2,5,3,4,9
d78be88da5607432020c0f6f19a47d50165cde1983c72130bd937c1c4fc868b7,1,3,4,2,2,3,4,4,16
51c7362d04114a7737727aa497cc854927f8c358f384539a9dad885f4c72c766,1,6,5,1,2,5,9,3,16
f304e705b06c8ea820460101e3d96146847b7cc153e86f3c439f6cb900792ad3,1,5,4,2,2,5,5,4,10
d6c00ac33fe4cfabee4ee529ff8d3602c143d50187370ddba06888c9b321a9c0,2,3,4,1,2,4,9,3,2
a221682f35981b3dce7011a2880f059059f9f83281c42e10cdbafe00726daed0,1,7,3,6,2,5,2,4,16
b3c3b79c563ee318069fcaa0032e687817a72f21cde301eb27bc7d9da3a31286,2,7,4,3,2,6,5,4,9
6197e14630865cab9d20eec2cc42cf8b8681e4debd34bf46b8b51d0813e681a6,1,2,4,1,3,2,9,4,9
58485723d91b6a907bba34a12bcf9ad8d8eb2bcbc37cacc34c3f2980265ec77d,2,4,3,2,3,4,5,4,13
93615f84c2135615be8e0ccbbc9d97cb403068c94755317495aab4a678ff4d9e,1,4,4,1,2,3,9,3,9
4b2f27238adbe2dd32c2dd034476c77b76fbe1fa33843b5f898719faa3855de6,2,3,99,3,2,4,4,4,16
72c7ba79aa4db875e76ca6fe57b931be2f55765f64c64e73b51fd9b1241666e6,1,3,2,2,2,3,4,2,10
66826fbfe6798d86b68beafc4ff6ec5f824b8e49e1f057174dea55914e8ad812,2,3,4,1,2,4,9,3,14
ad5177b2d658d0e24dc5a729cbde689be7a47cab7ed6600e6c12efb0033fb27b,1,6,99,4,2,5,4,4,16
2652ec0162d334796f68a7452ae9692629fc46cfe854708f93447ad25fa2ad72,1,5,99,1,2,5,9,3,16
b098ec617bcf17583426d9db15e67d38bdc2d33778400ebf0884c0e637a2f835,2,4,99,1,2,4,5,3,10
87af7390b4a7e91213092768c2c02c100b78093880a5a36a5010fb683cfe0b36,1,5,3,5,2,5,3,4,16
a1eb0e0d33bc26a8fc44e52b4d8f558482a62602500647953c3f9be671262b8f,2,5,2,1,2,6,9,4,16
61a4cf45ecd1794f065ade09792d608afdc12be39ec66020b85a92273e881054,2,6,99,5,2,6,3,4,7
3bdc2e1de030bd0b113b9d7923d61cbd12f3a37b85f21155fdb6305f3ff2cc6e,2,6,99,3,2,6,4,4,6
eeafbcabad3d70e1a6d19d709d178f4ba3660cef3aa7a63bcfaba90082dd08b0,1,2,99,1,2,2,9,3,13
327549485296c90a5224ac6a37891952486b13ea0ab00066199aa06296249e09,2,6,3,5,2,6,4,3,7
7900c312c86884718c60b0c8b60608124ad6cd37794bd4dd374ab639471c5868,1,7,4,4,2,5,4,3,10
cfb9afd6a87336cb13af86cab0a8b6a0dc6a0b920b95df654aedd404c2471ced,2,3,4,1,2,4,9,4,16
6176d424441ecb1b41ffc3be983d93c4e99d264bb8f770c8304cb9bf425b9681,1,6,99,1,2,5,5,3,10
b32bbaae969fb1648e508a8a5935109a3d402f2bcff61d7a75849bde5debc448,1,6,4,4,2,7,4,2,16
469c15b8fda1d703c9c41b1409e799c7cf46a19d87a841a6838aa07351f2fef6,2,7,99,5,2,6,4,4,16
26c1eba9b1d9d3e51f8de1d0aa871ababd4358e6f1395abceb733c2132b19bfa,1,7,99,1,2,5,9,4,13
f46ce8ea7ec86993062422bb5ac74f196f1eea01cc7c1912fcae0dce8d3ac606,2,6,3,4,2,5,4,4,7
12dc5004f4e6f0b910d9b2cb1718ef24994fcc7aa5992eab32e1223cc9246a30,2,8,5,5,2,6,3,4,2
46376f6021ffa380610bce0726d7dbd9b3962991babcce29565b20b5998afe0b,1,5,2,1,2,5,9,2,12
8b868708fd8571f37493e9abc48a7c1a1669846d92e7812e98031bbeb606722c,2,5,99,1,2,8,9,3,10
16310b022f4a8afb40298229123bf2795414f3f1df1fa17848de1471e473ec1c,2,3,3,6,2,4,2,4,10
bbd8259d960c367df5a9b93219fcbe379369ae7497e3cba5a94778a83b6621d5,1,3,99,1,2,3,9,2,5
f9a7858d48da1ead2b03ac894b0532b13030d84ac18932e527cb0af8ff56f22a,2,4,4,4,2,4,4,4,9
72a8981b7e759422a34b30116320639b718228943bac9d4f3db3361557f84f9b,1,7,99,2,2,7,5,3,13
8e9d5264f6c082fd5129220dc62422dad9f9fd0e04b33128c2adbd8dd60eb45e,2,5,99,1,2,6,9,4,16
55b2b43437866a3dcd7c741a47d5d9694a5a59983da10c92624f8eef040fbc7f,1,4,4,2,2,3,5,3,5
755d46a26632342fceb2ee78b455c9b629a6f7f1fdc3e932f8d978dd3cb5dcc9,1,7,99,4,2,7,4,4,11
8bdb2c14b5464172354d22328b2c8c2a88d214b35f2e1543d8d244d0650930ef,1,8,4,1,2,5,9,3,10
3fc5a1ed2e975a391c85f404982677b9876cb3975f36a171188a18afec01fe2f,1,3,5,3,3,3,3,3,12
9b9c678d6703837c9b7fee9f4566bd00cecbfac739c7fe2df6e7b08ece448d96,1,5,4,1,2,5,4,4,10
c3e2f449ef4c2daf416d0dd5f664083982b026ab000ed664c0c4ac2cdd9e574b,1,6,99,2,2,5,5,4,16
120bd3a1f3866ac73ca1ed8c1e48aa81736ef5aad86f44dbff772005fae05db5,1,5,2,5,2,5,3,4,10
bd07d2d9140b4fc8bd6db6d7c3fe4ab714973d994511ff2d53b2bd7b9405143d,1,7,99,6,2,5,1,3,16
3a65bde91d50a1fc0023a7465f874d6217884dc0da74cca64ec04cf3ff8fa499,1,3,4,2,3,3,4,4,6
475b0370bb14b8862f8e9967bd5450dec761e5454481f05c2e1dc97af6c6a5ec,2,5,3,1,2,5,9,3,6
1b7ef4f6f6f4ba1a525ad8f65d06357921227a8e07bdf297b376f1eab580a2ae,1,4,0,2,2,3,5,3,10
aa8401299bd4e3e5ab65628bfd2894b8ca1d6ce2aee581732af028bc2e538306,1,3,1,1,2,3,9,4,6
b42a26882d9fb8269c35d28b76a7ccd5e82c616112cb871c24fe42b329a5b330,1,4,5,1,2,3,4,4,16
ba8faefff39207cc0fcf13e945355c8a8c9ef1ff1c000d26cfddfe677b621360,2,4,5,5,2,4,3,4,5
d13475b1a833b9c3f01522a19d05021cb1e09d668311df7909a1f726faa89286,1,5,4,4,2,5,4,4,5
0b39234a3b051d98c1e22a56eb6abe9e45dcb4d716b64c4562afa427f5adeb8c,1,8,99,5,2,5,3,4,16
18649f9acdaaa6c3896c8483430abf886a10821bc26ef551525f0f3abf04584a,1,4,99,2,2,3,3,4,10
