개봉년도,제목,요약,줄거리,장르,국내외,감독,배우,포스터
2021,빛나는 순간,"“제 이름은 고진옥, 제주 해녀입니다”","‘바다에서 숨 오래 참기’로 기네스북에 오른 제주 해녀 진옥(고두심)성질도, 물질도 제주에서 그를 이길 사람이 없다.진옥을 취재하기 위해 서울에서 내려온 다큐멘터리 PD 경훈(지현우)하지만 진옥의 반응은 냉담하다.경훈은 진옥의 마음을 열기 위해 그의 주위를 맴돌기 시작하고,진옥은 바다에 빠진 경훈의 목숨을 구해준 이후자신과 같은 상처를 가졌음을 알고 경훈에게 마음을 연다.제주 그리고 해녀의 삶에 깊숙이 들어가게 된 경훈그런 경훈을 통해 진옥은 생전 처음 느껴보는 감정들을 마주하기 시작하는데…당신을 만나고 비로소 알게 된,나의 가장 빛나는 순간",드라마,1.0,소준문,"고두심, 지현우",https://movie-phinf.pstatic.net/20210630_227/1625035301941FCenY_JPEG/movie_image.jpg?type=m203_290_2
2021,사대명포: 제국의 비밀,꿈을 지배하려는 몽마로부터 제국을 지켜라!,"어느 날, 중국 송나라 전역에 기이한 역병이 돌기 시작한다. 마치 죽은 자와 같은 몰골로 잠에서 깨어난 사람들이 괴력으로 백성들을 공격하기 시작한 것. 이 사건을 조사하기 위해 급파된 신후부의 명수사관 추명과 무정은 해몽사 백효여를 통해 이 사건의 배후에 사람의 꿈을 지배하는 귀신 몽마(夢魔)의 계략이 있음을 파악하고 백효여와 함께 그녀의 사부 연길 대사가 기거하고 있다는 신비한 성 몽진으로 향하는데...","무협, 액션, 미스터리",0.0,항추량,"[국내] 
						
							15세 관람가",https://movie-phinf.pstatic.net/20211022_141/1634879058477zScKQ_JPEG/movie_image.jpg?type=m203_290_2
2021,사라센의 칼,걱정하지마! 엄마처럼 살지 않을 테니까.,"피 묶은 6달러 지폐를 꼭 쥐고 도망치듯 떠나온 ‘윤아’(신지수)는인적이 드문 유리 공장에서 공장 매니저 김반장의 통솔하에 남자 직원들과 외국인 이주 노동자 ‘알란’(검비르), 새로 들어온 ‘은지’와 함께 생활한다. 외롭고 힘든 시간을 보내는 윤아는 알란과 은지와 점점 가까워 지지만, 이들과 함께할수록 그리운 엄마와 아픈 기억이 떠올라 혼란스러워 한다. 그러던 중 알란이 항상 몸에 지니고 다니던 사라센의 칼로 인해 뜻하지 않은 사건들이 발생하는데…","드라마, 가족",1.0,임재영,"신지수, 검비르",https://movie-phinf.pstatic.net/20201215_139/1608005378936rhR8S_JPEG/movie_image.jpg?type=m203_290_2
2021,사보타지 1941,"제2차 세계대전을 뒤흔든
위대한 소녀의 영웅 실화!","행복한 미래를 꿈꾸던10대 소녀 ‘조야’어느 날, 그녀는 전쟁에 참여했던사랑하는 남자 ‘진’의 죽음을 알게 되고자원입대로 사보타주 대원이 된다.하지만 작전을 수행하던 중나치군에 붙잡히게 되는데…그들에게 결코 굴복하지 않은‘조야’의 역사가 시작된다!","드라마, 전쟁",0.0,"막심 브리우스, 레오니드 플라스카인","[국내] 
						
							15세 관람가",https://movie-phinf.pstatic.net/20210728_156/1627451115076e6Ewi_JPEG/movie_image.jpg?type=m203_290_2
2021,사운드 오브 데스,“너도 내 음악이 되어줘”,"실험적인 음악과 소리를 연구하는 알렉시스.폭력의 소리를 수집하는 그녀는 끊임없이 목마름을 느낀다.어느 날, 행인의 우연한 죽음을 목격한 그녀,죽음의 소리만이 자신의 쾌감을 채울 수 있다는 것을 알게 된 그녀는이후 죽음의 음악을 만들기 위한 살육을 시작한다.노숙자, 레코드 샵 오너, 하프 연주자…알렉시스는 죽음의 비트를 찍어 나가는데…","공포, 범죄, 스릴러",0.0,알렉스 노이어,"자스민 사보이 브라운, 릴리 시몬스, 제임스 재거",https://movie-phinf.pstatic.net/20210823_219/1629699435168Ph58v_JPEG/movie_image.jpg?type=m203_290_2
2021,사일런싱,멈추지 않는 인간 사냥이 시작됐다!,"5년 전 눈앞에서 딸의 실종을 목격한 ‘레이번’그는 슬픔을 견디며 자연보호구역의 관리자로 살아간다.어느 날 숲속에서 한 소녀가 인간사냥을 당하는 장면을 목격하고,그는 본능적으로 딸의 실종과 관련이 있음을 직감한다.결국 그는 소녀를 구하기 위해 끔찍한 인간 사냥 현장으로 뛰어드는데…","공포, 범죄, 스릴러",0.0,로빈 프론트,"니콜라이 코스터-왈도, 애나벨 월리스",https://movie-phinf.pstatic.net/20210111_230/1610331684483vPAEL_JPEG/movie_image.jpg?type=m203_290_2
2021,사제로부터 온 편지,성 김대건 안드레아 탄생 200주기 희년 기념 영화,"1845년, 사제직에 오른 첫 조선인이 탄생한다.그의 이름 성 김대건 안드레아.천주교를 향한 온갖 박해와 고난 속에서도평등사상과 박애주의를 실천하고자 했던 그는서양 성직자 입국 해로 탐색 도중 체포되어,25년 25일이라는 짧은 생을 마치고한국인 사제로서 최초의 순교자가 되었다.절망의 시대, 희망을 향한 여정을 걸었던 청년 김대건이2021년, 고난의 시간을 겪고 있을 청년들에게격려와 새로운 희망의 메시지를 전한다.","다큐멘터리, 드라마",1.0,최종태,"김학렬, 김용태, 김옥희",https://movie-phinf.pstatic.net/20210811_91/1628665925767HcBiN_JPEG/movie_image.jpg?type=m203_290_2
2021,사조영웅전: 구음백골조,천하를 평정할 절세비급을 되찾아라!,"길거리를 떠돌던 ‘매약화’는 우연히 도화도의 주인 ‘황약사’의 제자가 된다.‘매약화’는 무술 연마에 매진하면서 스승 ‘황약사’에게 점점 사랑의 감정이 싹트기 시작한다.하지만, ‘황약사’는 그녀의 감정을 알고 도화도를 떠나오랜 시일이 흐른 뒤 새로 맞이한 아내와 함께 절세비급 ‘구음진경’을 가지고 돌아온다.‘매약화’는 스승 ‘황약사’에게 크게 분노하여 ‘구음진경’을 훔쳐온 강호를 피로 물들이기 시작하는데…",액션,0.0,부동,엄관,https://movie-phinf.pstatic.net/20210825_78/1629868960705MXodc_JPEG/movie_image.jpg?type=m203_290_2
2021,새해전야,"이제까진 현.망.진.창! 
앞으로는 괜.찮.겠.죠?",강력반에서 좌천되어 신변보호 업무를 떠 맡게 된 이혼 4년 차 자.만.추 형사 ‘지호’(김강우)와이혼 소송 중 신변보호를 요청한 완벽주의 재활 트레이너 ‘효영’(유인나) 현타와 함께 찾아온 번아웃에 아르헨티나로 도망친 현지 와인 배달원 ‘재헌’(유연석)과일방적인 남친의 이별통보에 무작정 아르헨티나로 떠난 스키장 비정규직 ‘진아’(이연희)사기를 당해 결혼 자금 탈탈 털린 여행사 대표 ‘용찬’(이동휘)과결혼을 앞두고 한국지사로 발령받아 온 대륙의 예비 신부 ‘야오린’(천두링)그리고 하나뿐인 남동생 국제결혼에 심란한 동생 바라기 예비 시누이 ‘용미’(염혜란)세상의 편견에 부딪혀 오랜 연인에게 미안한 패럴림픽 국가대표 ‘래환’(유태오)사랑 앞에 어떤 장애도 없다고 믿는 씩씩한 긍정퀸 원예사 ‘오월’(최수영)새해까지 남은 시간 일주일한 뼘 더 행복해지고 싶은 네 커플의 두렵지만 설렘 가득한 이야기가 시작된다!,멜로/로맨스,1.0,홍지영,"김강우, 유인나, 유연석",https://movie-phinf.pstatic.net/20210217_105/1613522931191Xy0ke_JPEG/movie_image.jpg?type=m203_290_2
2021,색다른 그녀,"오점 없는 완벽한 인생에
‘은밀한 비밀’이 생겨버렸다!?","여자친구 ‘지연’과 결혼을 앞둔 완벽남 ‘완준’‘완준’은 사고뭉치 선배로부터 받은 부탁으로‘지연’에게도 말 못 할 은밀한 비밀을 갖게 된다.어느 날, ‘완준’은 자신을 짝사랑하는 직장동료 ‘예리’에게이 사실을 들키게 되고,그녀와 뜻밖의 계약을 맺게 되는데…갑자기 꼬여버린 인생!무사히 결혼에 골인할 수 있을까?!","멜로/로맨스, 코미디",1.0,김진영,"혁, 장성윤, 최재환",https://movie-phinf.pstatic.net/20211001_27/1633064014267carNI_JPEG/movie_image.jpg?type=m203_290_2
2021,샹치와 텐 링즈의 전설,"'텐 링즈’를 차지하는 자, 세상을 지배한다!","초인적인 능력을 가진 ‘텐 링즈’의 힘으로 수세기 동안 어둠의 세상을 지배해 온 ‘웬우’'샹치’는 아버지 ‘웬우’ 밑에서 암살자로 훈련을 받았지만 이를 거부하고 평범함 삶을 선택한다.그러나 ‘샹치’는 목숨을 노리는 자들의 습격으로 더 이상 운명을 피할 수 없다는 것을 직감하고,어머니가 남긴 가족의 비밀과 내면의 신비한 힘을 일깨우게 된다벗어나고 싶은 과거이자, 그 누구보다 두려운 아버지 ‘웬우’를 마주해야 하는 ‘샹치’악이 될 것인가? 구원이 될 것인가?마블의 새로운 시대,세상에 없던 힘이 탄생한다!","액션, 모험, 판타지",0.0,데스틴 크리튼,"시무 리우, 양조위, 아콰피나",https://movie-phinf.pstatic.net/20210825_8/1629879510900xEwsL_JPEG/movie_image.jpg?type=m203_290_2
2021,서복,"인류 최초의 복제인간 ‘서복’
그와의 특별한 동행이 시작된다!","과거 트라우마를 안겨준 사건으로 인해 외부와 단절된 삶을 살아가고 있는 전직 요원 ‘기헌’은 정보국으로부터 거절할 수 없는 마지막 제안을 받는다.줄기세포 복제와 유전자 조작을 통해 만들어진 실험체 ‘서복’을 안전하게 이동시키는 일을 맡게 된 것.하지만 임무 수행과 동시에 예기치 못한 공격을 받게 되고, 가까스로 빠져나온 ‘기헌’과 ‘서복‘은 둘만의 특별한 동행을 시작하게 된다.실험실 밖 세상을 처음 만나 모든 것이 신기하기만 한 ‘서복‘과 생애 마지막 임무를 서둘러 마무리 짓고 싶은 ‘기헌’은 가는 곳마다 사사건건 부딪친다.한편, 인류의 구원이자 재앙이 될 수도 있는 ‘서복’을 차지하기 위해 나선 여러 집단의 추적은 점점 거세지고 이들은 결국 피할 수 없는 선택을 하게 되는데…",드라마,1.0,이용주,"공유, 박보검, 조우진",https://movie-phinf.pstatic.net/20210308_97/1615182990261ekXlL_JPEG/movie_image.jpg?type=m203_290_2
2021,서유기: 재세요왕,"요괴의 왕이 깨어난다. 
혼란에 빠진 세상을 구하라!","삼장법사에 의해 오행산 기슭에서 구출된‘손오공’은 과오를 뉘우치고 경전을 배우기 위해 서역으로 길을 떠난다.긴 여정의 길, 배고픔을 주체하지 못한 ‘손오공’과 친구들은만년의 한번씩 열린다는 인삼과 열매를 몰래 따먹게 되고설상가상 신선수라 여기는 인삼과 나무를 파괴해 버리자나무 아래 봉인되어 있던 요괴의 왕 ‘원체’가 깨어나고만다.세상은 혼란에 휩싸이고, 요괴들은 날뛰기 시작하는데..‘손오공’, 전설에 맞서 세상을 구할 수 있을 것인가!",애니메이션,0.0,왕운비,"최승훈, 윤세웅, 서정익",https://movie-phinf.pstatic.net/20210927_208/1632721865632KClqK_JPEG/movie_image.jpg?type=m203_290_2
2021,세버그,모두가 사랑한 할리우드의 아이콘 FBI의 표적이 되다!,"1960년대, 할리우드와 프랑스를 오가며 활동하는 배우이자 누벨바그를 대표하는 아이콘 진 세버그(크리스틴 스튜어트)는흑인 인권 운동가 하킴 자말(안소니 마키)을 통해 적극적으로 인권 운동에 참여하지만, 이로 인해 FBI의 주목을 받게 된다.정부를 비난하는 진의 거침없는 행보에 FBI는 신입요원 잭 솔로몬(잭 오코넬)에게진과 하킴을 24시간 도청할 것을 지시하고 진의 가족과 명예, 그리고 경력까지 망가뜨리기 위한 음모를 꾸미는데…가장 강렬한 실화가 펼쳐진다!","드라마, 스릴러",0.0,베네딕트 앤드류스,"크리스틴 스튜어트, 안소니 마키, 잭 오코넬",https://movie-phinf.pstatic.net/20211006_23/1633511553885KKbLJ_JPEG/movie_image.jpg?type=m203_290_2
2021,소리에 놀라지 않는 사자처럼,"가죽과 뼈와 살이 녹아버려도 좋으니
이 자리에서 죽어도 절대 일어서지 않으리라!","“서리를 맞으며 달을 벗삼는다”시끄러운 도심 속 가장 고요했던 상월선원아홉 스님의 위대하고 특별한 90일간의 동안거가 시작됐다.하루 14시간 정진, 하루 한 끼 공양, 옷 한 벌삭발-목욕 금지, 묵언, 무문규약을 어길 시 조계종 승적에서 제외강렬한 청규 7항이 더해진혹독했던 용맹정진 천막결사의 여정.가장 추웠던 그 해 겨울,치열했던 아홉 스님과 함께한 90일간의 소리가 세상 밖으로 울려 퍼진다!",다큐멘터리,1.0,윤성준,이금희,https://movie-phinf.pstatic.net/20210503_10/1620031810355HVH1m_JPEG/movie_image.jpg?type=m203_290_2
2021,소울,"나는 어떻게 ‘나’로 태어나게 되었을까?
지구에 오기 전 영혼들이 머무는 ‘태어나기 전 세상’이 있다면?","뉴욕에서 음악 선생님으로 일하던 ‘조’는꿈에 그리던 최고의 밴드와 재즈 클럽에서 연주하게 된 그 날,예기치 못한 사고로 영혼이 되어 ‘태어나기 전 세상’에 떨어진다.탄생 전 영혼들이 멘토와 함께 자신의 관심사를 발견하면 지구 통행증을 발급하는 ‘태어나기 전 세상’‘조’는 그 곳에서 유일하게 지구에 가고 싶어하지 않는 시니컬한 영혼 ‘22’의 멘토가 된다.링컨, 간디, 테레사 수녀도 멘토되길 포기한 영혼 ‘22’꿈의 무대에 서려면 ‘22’의 지구 통행증이 필요한 ‘조’그는 다시 지구로 돌아가 꿈의 무대에 설 수 있을까?",애니메이션,0.0,피트 닥터,"제이미 폭스, 티나 페이, 다비드 딕스",https://movie-phinf.pstatic.net/20210107_160/1609984702837oNdmw_JPEG/movie_image.jpg?type=m203_290_2
2021,솔저 발터,"'아카데미 수상 감독, 베스트셀러 원작!'","1944년 여름, 동부전선으로 가는 기차에 탄 독일군 병사 '발터'.기차에서 우연히 만난 아름다운 '반다'에게 빠진 것도 잠시,기차 폭발에서 살아남은 그를 기다리고 있는 것은 폴란드 레지스탕스.그들 사이에서 등장한 '반다'마저 그에게 총구를 겨누는데...살아남을 확률 0%! 제2차 세계대전 말, 한 병사의 기적 같은 생존기가 펼쳐진다!","전쟁, 드라마",0.0,플로리안 갈렌베르거,야니스 니에브외너,https://movie-phinf.pstatic.net/20210524_236/1621839309332PciI0_JPEG/movie_image.jpg?type=m203_290_2
2021,송가인 더 드라마,"트로트 신화를 쓴 송가인의 단독 콘서트! 
떨리는 그 순간, 그녀의 진짜 이야기가 펼쳐진다!","대한민국 트로트 신드롬의 주역, 차세대 트롯 스타를 찾기 위한 오디션 프로그램[내일은 미스트롯] ‘진’ 송가인의 단독 콘서트!송가인이 말하는 4200여 명의 팬들과 함께 한 뜨거웠던 그 순간.스크린에서 펼쳐지는 그날의 생생한 감동!",공연실황,1.0,"이태슬, 김성윤",송가인,https://movie-phinf.pstatic.net/20210209_88/16128390981333jKyg_JPEG/movie_image.jpg?type=m203_290_2
